"DeployID","Ptt","DepthSensor","Source","Instr","Day","Time","LocationQuality","Latitude","Longitude","Depth","DRange","Temperature","TRange","Activity","ARange","Date","original"
"ZcTag132_DUML",220730,1,"Transmission","Mk10","17-Aug-2022","21:10:00",NA,NA,NA,228,28.5,NA,NA,NA,NA,1660770600,"portal"
"ZcTag132_DUML",220730,1,"Transmission","Mk10","17-Aug-2022","21:15:00",NA,NA,NA,228,28.5,NA,NA,NA,NA,1660770900,"portal"
"ZcTag132_DUML",220730,1,"Transmission","Mk10","17-Aug-2022","21:20:00",NA,NA,NA,228,28.5,NA,NA,NA,NA,1660771200,"portal"
"ZcTag132_DUML",220730,1,"Transmission","Mk10","17-Aug-2022","21:25:00",NA,NA,NA,13,13,NA,NA,NA,NA,1660771500,"portal"
"ZcTag132_DUML",220730,1,"Transmission","Mk10","17-Aug-2022","21:30:00",NA,NA,NA,177,27.5,NA,NA,NA,NA,1660771800,"portal"
"ZcTag132_DUML",220730,1,"Transmission","Mk10","17-Aug-2022","21:35:00",NA,NA,NA,228,28.5,NA,NA,NA,NA,1660772100,"portal"
"ZcTag132_DUML",220730,1,"Transmission","Mk10","17-Aug-2022","21:40:00",NA,NA,NA,228,28.5,NA,NA,NA,NA,1660772400,"portal"
"ZcTag132_DUML",220730,1,"Transmission","Mk10","17-Aug-2022","21:45:00",NA,NA,NA,38,13.5,NA,NA,NA,NA,1660772700,"portal"
"ZcTag132_DUML",220730,1,"Transmission","Mk10","17-Aug-2022","21:50:00",NA,NA,NA,89,14,NA,NA,NA,NA,1660773000,"portal"
"ZcTag132_DUML",220730,1,"Transmission","Mk10","17-Aug-2022","21:55:00",NA,NA,NA,177,27.5,NA,NA,NA,NA,1660773300,"portal"
"ZcTag132_DUML",220730,1,"Transmission","Mk10","17-Aug-2022","22:00:00",NA,NA,NA,13,13,NA,NA,NA,NA,1660773600,"portal"
"ZcTag132_DUML",220730,1,"Transmission","Mk10","17-Aug-2022","22:05:00",NA,NA,NA,457,56,NA,NA,NA,NA,1660773900,"portal"
"ZcTag132_DUML",220730,1,"Transmission","Mk10","17-Aug-2022","22:10:00",NA,NA,NA,1015,112,NA,NA,NA,NA,1660774200,"portal"
"ZcTag132_DUML",220730,1,"Transmission","Mk10","17-Aug-2022","22:15:00",NA,NA,NA,1421,116,NA,NA,NA,NA,1660774500,"portal"
"ZcTag132_DUML",220730,1,"Transmission","Mk10","17-Aug-2022","22:20:00",NA,NA,NA,1421,116,NA,NA,NA,NA,1660774800,"portal"
"ZcTag132_DUML",220730,1,"Transmission","Mk10","17-Aug-2022","22:25:00",NA,NA,NA,1421,116,NA,NA,NA,NA,1660775100,"portal"
"ZcTag132_DUML",220730,1,"Transmission","Mk10","17-Aug-2022","22:30:00",NA,NA,NA,1421,116,NA,NA,NA,NA,1660775400,"portal"
"ZcTag132_DUML",220730,1,"Transmission","Mk10","17-Aug-2022","22:35:00",NA,NA,NA,1421,116,NA,NA,NA,NA,1660775700,"portal"
"ZcTag132_DUML",220730,1,"Transmission","Mk10","17-Aug-2022","22:40:00",NA,NA,NA,1218,114,NA,NA,NA,NA,1660776000,"portal"
"ZcTag132_DUML",220730,1,"Transmission","Mk10","17-Aug-2022","22:45:00",NA,NA,NA,812,110,NA,NA,NA,NA,1660776300,"portal"
"ZcTag132_DUML",220730,1,"Transmission","Mk10","17-Aug-2022","22:50:00",NA,NA,NA,659,57.5,NA,NA,NA,NA,1660776600,"portal"
"ZcTag132_DUML",220730,1,"Transmission","Mk10","17-Aug-2022","22:55:00",NA,NA,NA,355,54.5,NA,NA,NA,NA,1660776900,"portal"
"ZcTag132_DUML",220730,1,"Transmission","Mk10","17-Aug-2022","23:00:00",NA,NA,NA,13,13,NA,NA,NA,NA,1660777200,"portal"
"ZcTag132_DUML",220730,1,"Transmission","Mk10","17-Aug-2022","23:05:00",NA,NA,NA,13,13,NA,NA,NA,NA,1660777500,"portal"
"ZcTag132_DUML",220730,1,"Transmission","Mk10","17-Aug-2022","23:10:00",NA,NA,NA,13,13,NA,NA,NA,NA,1660777800,"portal"
"ZcTag132_DUML",220730,1,"Transmission","Mk10","17-Aug-2022","23:15:00",NA,NA,NA,228,28.5,NA,NA,NA,NA,1660778100,"portal"
"ZcTag132_DUML",220730,1,"Transmission","Mk10","17-Aug-2022","23:20:00",NA,NA,NA,279,28.5,NA,NA,NA,NA,1660778400,"portal"
"ZcTag132_DUML",220730,1,"Transmission","Mk10","17-Aug-2022","23:25:00",NA,NA,NA,177,27.5,NA,NA,NA,NA,1660778700,"portal"
"ZcTag132_DUML",220730,1,"Transmission","Mk10","17-Aug-2022","23:30:00",NA,NA,NA,13,13,NA,NA,NA,NA,1660779000,"portal"
"ZcTag132_DUML",220730,1,"Transmission","Mk10","17-Aug-2022","23:35:00",NA,NA,NA,228,28.5,NA,NA,NA,NA,1660779300,"portal"
"ZcTag132_DUML",220730,1,"Transmission","Mk10","17-Aug-2022","23:40:00",NA,NA,NA,127,27,NA,NA,NA,NA,1660779600,"portal"
"ZcTag132_DUML",220730,1,"Transmission","Mk10","17-Aug-2022","23:45:00",NA,NA,NA,13,13,NA,NA,NA,NA,1660779900,"portal"
"ZcTag132_DUML",220730,1,"Transmission","Mk10","17-Aug-2022","23:50:00",NA,NA,NA,457,56,NA,NA,NA,NA,1660780200,"portal"
"ZcTag132_DUML",220730,1,"Transmission","Mk10","17-Aug-2022","23:55:00",NA,NA,NA,812,110,NA,NA,NA,NA,1660780500,"portal"
"ZcTag132_DUML",220730,1,"Transmission","Mk10","18-Aug-2022","00:00:00",NA,NA,NA,1268,120.5,NA,NA,NA,NA,1660780800,"portal"
"ZcTag132_DUML",220730,1,"Transmission","Mk10","18-Aug-2022","00:05:00",NA,NA,NA,1480,123,NA,NA,NA,NA,1660781100,"portal"
"ZcTag132_DUML",220730,1,"Transmission","Mk10","18-Aug-2022","00:10:00",NA,NA,NA,1480,123,NA,NA,NA,NA,1660781400,"portal"
"ZcTag132_DUML",220730,1,"Transmission","Mk10","18-Aug-2022","00:15:00",NA,NA,NA,1480,123,NA,NA,NA,NA,1660781700,"portal"
"ZcTag132_DUML",220730,1,"Transmission","Mk10","18-Aug-2022","00:20:00",NA,NA,NA,1480,123,NA,NA,NA,NA,1660782000,"portal"
"ZcTag132_DUML",220730,1,"Transmission","Mk10","18-Aug-2022","00:25:00",NA,NA,NA,1480,123,NA,NA,NA,NA,1660782300,"portal"
"ZcTag132_DUML",220730,1,"Transmission","Mk10","18-Aug-2022","00:30:00",NA,NA,NA,1480,123,NA,NA,NA,NA,1660782600,"portal"
"ZcTag132_DUML",220730,1,"Transmission","Mk10","18-Aug-2022","00:35:00",NA,NA,NA,1057,118,NA,NA,NA,NA,1660782900,"portal"
"ZcTag132_DUML",220730,1,"Transmission","Mk10","18-Aug-2022","00:40:00",NA,NA,NA,1057,118,NA,NA,NA,NA,1660783200,"portal"
